label,name,code
0,B.C.C. - Border Guard,GC91HW0
0,Poster Cache,GC94X97
0,B.C.C.- SILVER GUARDIAN 2,GC91E7M
40,Right at Home,GC6FPZ0
0,Tanks-A-Million,GC2F0Z8
0,Angry Bird,GC2FKT7
0,The Home of The Singing Men of Georgia,GC6X49B
0,Quixote's Revenge,GC2E3JD
0,History Trail - Travelers Rest,GC2FA5E
0,O.E.O.H.F.P.P.E.,GC2GWN3
40,The Silver Guardian,GC1YYCM
1,A Tad Overgrown,GC107R9
46,Old Tugaloo Town,GC536X0
40,The Sloppy Pig,GC1YYCH
0,The Show Must Go On,GC1598R
46,Welcome to Blakely (and Early County),GC8NFF6
0,Wishing for Breakfast in Bed,GC19WT6
0,Welcome to Blakely { V } Southeast,GC1YC84
1,Boyd Field Cache,GC5CB06
0,Stick a fork in it,GC1B2XJ
0,Band of Brothers Driving Tour Part 1,GC47X6E
40,Cedar Heights,GC4P5EZ
0,Remember the Mall?,GC3T017
40,Long Live the Queen,GC3RY15
40,B.C.C. - On the Way to T.R. I,GC3RX5W
40,Trading Post,GC5X214
2,Broad River Cryptography #13: GGH Cryptosystem,GC33HNY
7,Welcome to Blakely ~ VII Southwest,GC68GT9
0,Broad River Cryptography #9: RSA Cryptosystem,GC93N7Q
40,Is Anyone Listening?,GC2W424
46,Downtown Toccoa Cache,GC6P9K7
0,In Lieu of Flowers,GC956HN
45,Just A Walk In The Park,GC1HR8R
46,Queen of Caches,GC5DXQC
46,Broad River Cryptography #1: Caesar Cipher,GC2RDTE
0,Welcome to Blakely #II East,GC6PCKR
40,Welcome to Beautiful,GC6TZKB
40,The Last One Standing,GC2N9B9
45,The Mystery of the Floating Smiley,GC6XC15
40,Where's Carl?,GC6TZE1
45,Park Here and Weight,GC1HRBM
45,Check This Out,GC1NXJV
45,Cotton: The Fabric Of Our Lives,GC110T8
45,Guarding the House,GC57WCD
0,Go Get It!,GC3EB9W
0,"Go West, Young Man",GC3023Z
40,North Yow Mill Cache,GC2P59N
0,Trash Cache,GC3DWPX
40,I've seen the light,GC15N8R
2,Welcome to Blakely IV / West,GC1XBQ7
40,Broad River Cryptography #12: Merkle-Hellman,GC1EKGB
0,"Game, Set, Match",GC1KFZD
40,Broad River Cryptography #8: ElGamal Cryptosystem,GC2JPFE
40,The Old Ball Field,GC2JHW0
46,Prather Bridge Mural,GC35Q6N
2,Swing Batter Swing,GC1BAMZ
40,Broad River Cryptography #2: Substitution Cipher,GC2XHXB
46,Blast From the Past,GC1EA0H
1,B.C.C. - William Gray,GC6736P
0,"It's Elementary, My Dear Catherine!",GC2NV8C
2,What's the Story?,GC676FJ
0,Fishin' By The Mill,GC84QP2
45,Puzzling 123,GC357RB
0,Welcome to Blakely: III North,GC35ANG
40,Broad River Cryptography #7: Diffie-Hellman,GC3CMJ7
2,All Signs Point To.....??,GC6VWN1
46,Swing by and get a Cache,GC8YRF1
0,The Find On 39,GC35Z70
0,Campfire Companions w/ Coffee ?? ?,GC82QCT
0,Welcome to Blakely (and Grimsley Road) ~~ VI NE,GC357P0
40,Avalon,GC90TQC
0,Colby and Corey's,GC35YY8
0,Broad River Guardian,GC35Z7Z
0,Let's Vote,GC35YXW
0,Medicinal,GC6ZC3W
40,Battle of Chickasawachee Swamp,GC2W543
40,Broad River Cryptography #6: Affine Cipher,GC1JXBJ
28,New Hope for Miller County,GC2QQZ4
0,Surrounded By Beef,GCN2WJ
1,Bright Lights Big City,GC6P2G6
26,Great Wall Of KLEB,GC3FC66
40,Grandma & Granddaddy Welch,GC2P8E1
46,Broad River Cryptography #3: Homophonic Cipher,GC1MR2J
2,Doerun Pitcherplant Bog EarthCache,GC35JVK
45,Broad River Cryptography #5: XOR Cipher,GC2GJXA
28,Harveycache,GC467J6
3,Summer of 2020 Cache,GC1Q871
2,Harmony Baptist Church Cemetery,GC4FBXV
26,Broad River Cryptography #4: Transposition Cipher,GC44QE7
2,Livingston Bridge,GC34Z2A
40,Kay Rd Cache,GC1PYWB
2,Rain Rain Go Away,GC4P964
2,Shady Spot,GC1B074
2,Go PIGS!,GC2BGJW
1,Apple Of My Eye,GC6AV54
45,Quercus Tree,GC17M99
45,Undertake a Triple Mystery,GCR277
2,High Hopes,GC8WC35
2,B.C.C. -  Vintage Signage,GC8QN1G
45,Bush Master,GC909RM
2,Rose Lane P & G Multi,GC8W63G
2,Down By the Fishin' Hole,GC8W5HQ
2,Don't Let the Dogs Out!,GC8W5WC
2,Get the cheese cup,GC8TFQJ
2,Beware Flying Objects at Rose Lane,GC8WDPZ
2,Little River View,GC8W6JA
2,Jesse Holbrook,GC8W8M9
2,Pea-Vey Sea in the Park,GC8VYDZ
2,Football or Futbol?,GC97XE6
2,Yearling Trail #1,GC8W6E3
2,Outfield View,GC8W5BP
2,Country Living,GC8WBAM
2,Southern French Open,GC8WCEE
2,High and dry?,GC8W6BY
2,Road to Nowhere,GC8WCQ9
2,Pioneer Camping PVC,GC8W7D3
2,Mini Pine Forest,GC8W8RQ
2,Yearling Trail #2,GC97Y68
2,Fish Tacos?,GC97HXP
0,Out House,GC1EGY2
2,Honey Do,GC8XR3N
2,GS40566,GC8X71Q
2,End of the Line v2,GC8XQ5M
2,Rockin Robin,GC8W6HB
2,Elberton Air-Line,GC8WPJR
2,SW9 Reed Bingham State Park,GC8XQ00
2,Kudzu Stadium,GC8W4J9
2,In The Green,GC8WB8M
2,Hickory Log,GC8XPMX
2,Reed Bingham Park Travel Bug Motel,GC8W64T
2,Call Me by Your Name Quattordici,GC8W87R
45,Southbound Rest Area TB Birdhouse,GC8ZM8X
2,Take A Drive Through The Livingroom,GC980A3
2,Staunton Express,GC8W5AM
2,Stovall Covered Bridge,GC8VEQ9
2,Welcome to Reed Bingham State Park,GC917RC
2,Down By The Riverside,GC8Z3QW
2,Resting on the Northbound GA Blue Star,GC914Y6
2,Everyone Lives Downstream,GC8W88J
2,Voodoo Pirate's TB Chest,GC9169G
2,Helen Veterans Park,GC8YN7G
2,Spring Hill TB Hotel,GC915A3
2,An Adventurous Day In The Life Of Mario,GC90XTG
2,"Search, Don't Park",GC8WC3A
2,EconoLand,GC91WKK
2,Dogwood Drive,GC8WC3V
2,MT9 Smithgall Woods,GC8W5V3
2,A Piece Of The Desert In GA,GC8Y88N
2,The End of Terrapin Cove Trail (DCSP),GC8XPT6
2,Nuts About Geocaching,GC8W8XQ
2,MT4 Don Carter State Park,GC8X71E
2,Grapenuts,GC8Y8CK
0,Terrapin Trail 4,GC35DXH
49,A WELLth of Knowledge,GC1NZVK
2,Terrapin Trail 3,GC4KVAR
45,Troll Bridge,GC2ENV2
0,The Element of Surprise!,GC74B6G
49,Aria is off her rails,GC36VT8
0,Don Carter # 2,GC8J87P
1,Secret Entrance to the Back 40,GC6QHNF
1,Go Fish!,GC6J49C
45,Tom (Sumner) Bombadil,GC8XB60
2,Bee's Butt and Other Alliteration,GC6QHNP
3,Alisson's Stumped,GC1W4P7
45,Woodland Loop Trail,GC8WPHF
3,Another Brushy Oak,GC26MJ0
3,Honoring Papa,GC27CCQ
3,Cook County Boonies!,GC1N1GB
3, Huckleberry Nature Trail 2,GC27C8C
3,Crowley's Crossroads,GC26MG6
49,Sitting in Ferngully,GC2Q4CA
2,Lovett or Leave it,GC2A7YJ
2,Huckleberry Nature Trail 1,GC3DKX6
40,Paradise CITO,GC47TTT
7,Lake View (DCSP),GC3EZ43
2,Something's Fishy in Paradise,GC5PAA1
49,Cold Hard Steel : West Fork Little River,GC44JGV
7,Edge of Paradise,GC39A6K
40,History Trail - Hardman Farm,GC4C0V8
43,Dusty Rhodes #4 That ol' Sinking Feeling,GC918AW
42,Historic Georgia #9: Nacoochee,GC35C84
23,You gotta Lovett,GC4K2F4
1,Helendorff,GC4PAJB
2,Kretlow Farm WMA,GC34XN7
4,Call Me by Your Name Tredici,GC902M1
0,City Limits,GC72N8Q
1,Greek Redux - Lambda,GC3257A
2,Shell-Shocked,GC6YBXX
2,8th Fall Lacy Event Commemorative,GC191FZ
0,Message In A Bottle,GC3HNT8
0,Sautee Junction,GC352D9
45,The debt all must pay,GC7DEFM
2,Trolls,GC94D75
3,From Here To Eternity ? Naaa,GC358R1
1,Cold Hard Steel : Weight Limit,GC702DD
1,ATCO GEO,GC8AGCA
28,Money in the bank,GC3E3FQ
0,Just Brew It,GC352DW
4,Pennies for Cows,GC4Y2WV
0,Bootiful Cache,GC1MM1G
0,Huge but ugly tree,GC4D7W5
49,Spruce It Up,GC47TVP
1,Wilson Creek Shallows or Shoals? Earthcache,GC43RYT
2,A Bridge Too Far,GC8TRGH
40,Call Me by Your Name Sedici,GC1JYPG
45,Hey Batter Batter,GC2CT3E
1,Water boy,GC6YBY6
0,These Boots Are Made For Walking,GC44BYH
0,Camino Verde,GC6RRYE
28,White Island,GC2M8MA
45,Shotgun's! Surprise...,GC7DEG4
2,Welcome to Trembling Earth,GC21WNA
0,Lonesome Forest Lore,GC35V7Z
49,Going nuts for a smiley!,GC8Q643
49,Visiting Old Friends Near Clermont,GC6PRCH
2,We Love You A Latte,GC21Q3X
1,There Will Be Blood (or: Chesney's 7 Year Itch),GC2J0VQ
2,The Missing Piece,GC7F5H4
1,train of thought,GC732X4
40, Campfire Companions with PIE - No Fooling! ????,GC81EPX
2,Your cows are out!,GC23FJH
1,Serve Up An Ace,GC7Y8J6
0,The Bear is Bald,GC8ZR3X
40,The Butterfly Effect,GC3MPEK
2,Down the Bunny Hole,GC1A57E
1,"Bean There, Done That",GC3W6VH
2,Charle's Garden,GC7WBB3
28,Espresso Yourself,GC5DWDD
46,"Clarkesville, Off the Square",GC6P2H0
1,BGT18 - How Farr Will You Go For A Smiley?,GC4VH1Y
40,Quest for Lula - Redux,GC2399J
0,Southern Dirt Track,GC1KDZV
45,Gorgeous Gazebo,GC2JABF
0,NaasFarm,GC23996
2,Back stage pass,GC72N8C
2,The Craft,GC3QM2N
0,Last Stop German Town,GC235AB
2,BGT25 - A Fancy Cache,GC7VN49
49,Greek Redux - Eta,GC2F3J5
49,BGT23 - This Ain't Chicken,GC30JVX
40,It's Time for a Movie,GC31QPE
46,BGT24 - Are You Thirsty?,GC7W8QC
2,"1st Stop, Monterey Hotel.",GC7V509
40,Puzzle Caching Series 5 - Cryptography,GC40PZK
40,2 On The Mountain,GC2M6FE
49,Puzzle Caching Series 6 - Steganography,GC23JW0
46,Little bungle Little jungle,GC3QFBC
2,Puzzle Caching Series 7 - Lateral Thinking,GC71C36
45,3 Up Top,GC7DFWT
42,Trail Ridge Fire Tower,GC7VN5G
46,Don't Poke the Bear #1,GC35EH8
0,Ancient Barrier,GCZV36
40,Nacoochee's Revenge (Yonah Mountain),GC1W761
0,Zirkle Landing,GC6BPYZ
46,Call Me by Your Name Quindici,GC7ZPHP
1,A Busy Day in Southeast Georgia: Icon Challenge,GC6WQHK
1,Big City Park,GC4M115
40,Puzzle Caching Series 3 - Wordplay,GC94XMG
49,Buzzing for a Penny,GC2N2NH
28,Cayenne Cache,GC79J2V
46,3rd Time is the Charm,GC5M67P
0,BGT7 - Puzzle Caching Series 2 - Trivia,GC2K4NZ
40,Another *!#@ Puzzle!,GC2G3B5
40,"BGT21 - No Gutz, No Glory",GC277D6
40,Visiting Old Friends on Breezy Lane,GC351DW
49,BGT19 - Industrial Strength Cache,GC1ZA0Q
28,Pennies for Art,GC7DEG0
40,BGT15 - What do you love?,GC2K4P9
4,Pennies for Freedon,GC4CPTN
40,BGT09 - Nice Fun Cache,GC46FTM
0,Leap into Oak Street Park,GC35F2V
0,BGT4 - Are You A Bookworm?,GC8M6JC
4,Livin' on the Edge - Baldwin,GC94XX3
40,BGT12 - The Oldest Church in Town,GC277D2
2,Call Me by Your Name Diciotto,GC31812
23,BGT20 - King of the Jungle,GC46V1F
45,County Line History Lesson,GC6T4W2
40,"D&D's ""Rest in Peace in Blackshear""",GCN7R7
0,City of Cornelia Historic Train Depot,GC35Z9B
23,BGT27 - Let It Snow...,GC3TQKB
0,Habersham Heroes,GC2GZCC
0,Bear Parking Only!!!,GC805E
49,Get It Here,GC6Y8T1
2,BGT30 -It's a Bird. It's a Plane. No! It's a Cache,GC13R2K
23,Suspended,GC41H4A
7,BGT29 - The Woods of Blackshear,GC2Q9D3
0,Fine Fixins,GC26R8V
2,BGT5 - The Hanging Jail,GC922AY
42,AR_Johnny Mize,GC3645P
3,BGT2 - E.L. Cravin Urban Legend,GC49YET
2,B.C.C.- Beside the HUT,GC6W0RX
0,BGT8 - Get Comfortable,GC7P9NW
0,School Bus Graveyard,GC1PHBG
40,A WWII Memorial - Pierce County,GC35EF8
45,B.C.C. - Upskirt P & G,GC3N410
49,BGT10 - Full of History,GC43757
1,Bag of Trix #5: Half Way to Grandma's,GC1D56P
0,BGT26 - Read All About It,GC2FWT4
1,EvilPanda Series: A Panda's Wrath - Part 5,GC6PJMX
47,BGT1 - Blackshear History Tour,GC2WK8K
0,Need Anything?! #1,GC1N8CM
0,BGT17 - Why Did the Chicken Cross the Road?,GC3AWKH
0,Lower Blood Mountain Creek's Hidden Treasure,GC3HM7G
45,BGT22 - Petticoat Junction,GC7DFXC
8,Under Scrutiny,GC54W9K
49,BGT13 - Caching Up on the News,GC6W0TT
49,Chestatee River's Hidden Treasure,GC2EXYC
0,No Water Here For Your Horse!,GC2JPB6
45,Where did I leave those Coordinates?????,GC35V9Q
2,"""Roundabout""",GC2KXBE
45,Crow Mountain Creek's Hidden Treasure,GC7MADP
2,BGT6 - Union or Confederate?,GC6QX8F
2,Boggs Creek Falls,GC4NWQE
23,BGT3 - Welcome to Blackshear,GC63R4E
46,Quaint Little Cemetery,GC8N9A9
2,BGT28 - Ridin' In Style,GC69CYD
1,Greek Redux - Omega,GC4M1E2
40,Make a call,GC7HY38
40,Nix Bridge Park,GC7RZ5V
23,Big Creek Trail 4 - Nature Trail,GC39XK0
49,Willie,GC2EX9Z
40,Big Creek Trail 5 - Saw Palmetto,GC307EJ
0,103,GC35YYP
0,Big Creek Trail 6 - Boardwalk,GC35YXA
1,Just MOB on oveR it on the Etowah,GC83G3A
1,Big Creek Trail 3 - Firebreak,GC7QRAF
1,Off The Beaten Trail - Miller Gap #1,GC8BA55
2,Big Creek Trail 8 - Mirror Pond,GC34Z0W
49,2 in the bush,GC8B22V
1,Big Creek Trail 7 - Up a Creek,GC4Z1MB
47,frozen branch stone piles,GC5M5G6
0,Big Creek Trail 2 - Information Sign,GC8B9GE
28,550,GC3AGF1
1,Big Creek Trail 1 - Trailhead,GC667AR
42,Off The Beaten Trail - Miller gap #2,GC44KP1
2,Laura S. Walker Office,GC8Z5JD
49,Old Deer Stand,GC2MAP8
49,Mrs. Laura S. Walker,GC50T7D
2,La Casa de Gofres,GC6XQF7
47,Laura Walker Gazebo Reboot,GC35Z9Q
47,Long Creek Falls Cache,GC50T84
45,SW6 Laura S. Walker State Park,GC7DFXF
2,Lonely Out Here,GC6XQF3
1,Lake Trail 3 - Observation Deck,GC33325
2,Waters Creek Cache,GC6XQDD
0,Lake Trail 2 - Halfway There,GC6FD8J
23,Welcome to Dawson Co. Roots Bonus Cache,GC5DM4N
1,Lake Trail 1 - Stumpy,GC6P2HE
2,Forest Rescue,GC6XQD2
2,Laura S. Walker Lake View,GC6XQCN
0,Williams/Ranger Gap (Replace),GC71BEX
45,Georgetown's Geocache,GCHG6M
2,Big Poplar,GC6XQBZ
0,Confederate Cache,GC6M61H
0,Gilmer Cache,GC26QY2
2,Clean Cache,GC66QY1
0,Where Did The Covered Bridge Go?,GC2Q7GY
49,Cap-pa-do-cia,GC13FA0
23,A New Big Dog (Winding Road #25),GC59WJN
2,Just Beyond the Iron Fence,GC6XQBP
2,No oFENCE taken,GC6XQ8K
2,Cemetery Gates #1,GC6XQ92
2,Etowah River-Smiling in the Middle of the Etowah,GC6XPX7
2,Shannon's Grate!!!,GC6XQ8B
2,Etowah River-Task Force ULT ON the Etowah,GC6XQ9B
2,Make America Grate Again!!!,GC6XQ9T
2,little cedars,GC6XQA5
2,There's just no sign of it...,GC6XQB7
40,Tragedy,GC18VKQ
1,The Rail is No More,GC6YBYE
42,Kanghi Duta on the Etowah,GC8GR5P
2,"Hobo, Mableline, Gus and Aurora",GC6XPWZ
40,Rock Lake,GC19RNW
1,Fiddler Forest,GC391E1
2,Wee Woo Wander,GC6XPWK
40,Winn Winn Cache,GC39DKT
3,I have lost my Way,GC1P24B
1,Georgia I-95 Solar System - Dione,GC6YBYB
2,Zero or 2181 Miles To Go,GC6XPW6
0,Georgia I-95 Solar System - Saturn,GC5E7YJ
2,Hawk West,GC6XPW1
1,Georgia I-95 Solar System - Rhea,GC2Q4CD
2,Foote Steps,GC6XPVY
46,Georgia I-95 Solar System - Tethys,GC98Z68
2,Hungry Trees,GC6XPVV
49,The Bucks Are Flowing,GC167C8
1,PJR went down the hill to.....?,GC5E7XX
1,Georgia I-95 Solar System - Titan,GC4M1EB
45,5 feet 2 inches,GC28K4B
2,Georgia I-95 Solar System - Hyperion,GC2ZYNB
49,"Quite the bridge over the Etowah, but where is it?",GC1EC4
0,Georgia I-95 Solar System - Pan,GC3AZZJ
2,Hawk Mountain Geocache,GC6XPVQ
8,Georgia I-95 Solar System - Iapetus,GC6FGT8
45,A Sticky Situation,GC7DFX6
1,FUEL AND FOOD,GC2F6RD
23,Cochran Creek's Hidden Treasure,GC3A21Y
23,Disney Bound,GC4K4CQ
1,"""FIND Yo Tractor""",GC32F9N
45,BAC3 - Love Canal,GCKGZP
1,Just hanging around at the lake,GC2Q4C5
7,BAC2 - One Shell of a Canal,GC6N5BJ
2,Bearden Creek's Hidden Treasure,GC6JGQ1
0,5 x 100 Icon Challenge Cache,GC2CKYD
45,Tweety's Hangout on the Etowah,GC1VDP6
2,One More For the Numbers,GC8GQRF
1,Terri's Toto Treasures,GC8BWGW
2,Nimitz,GC4HA4P
2,Doby's Refuge,GC6NWDJ
40,Vermont Bound,GC17E5D
0,Silly Circle #6,GC7FM03
42,Felled Tree,GC14TQ9
1,Winding Road 4.6,GC6HNG6
2,When in Rome,GC5BZ8T
0,Hide Varmint Hide,GC35AFB
7,WC GeoTrail - Kudzu,GC7YYNQ
2,Return to Black Mountain,GC5KTNP
40,WC GeoTrail - Limestone Cemetery,GC2F237
40,Winding Road 4.5,GC8WR3A
2,Chipley Cache,GC4K8A6
2,The Ent of Bearden Creek,GC8NV6P
40,March like a Penguin 2,GC27HCN
3,Black Mountain Trail Cache,GC1T9MA
2,Penquins marching,GC6T8ZN
0,Etowah River-Middle of the Etowah-well almost,GC36CNQ
2,T S C,GC6QZ3X
2,Etowah's bumper rail,GC5P89Q
47,Blue Lake Earl Gilbert Landing,GC35EEQ
42,Tweety's early warning on the Etowah,GC10RK6
2,WC GeoTrail - Chipley Livestock & Auction,GC5KYD1
49,Winding Road  Hickory Dickery Dock,GC32PND
49,how tall,GC2YTGQ
45,Zipping on by,GC7DFX1
2,WC GeoTrail - Magnolia Memorial Lane,GC7ABMT
40,Black Farms 2 of 4/ambush,GC5BVVM
1,WC GeoTrail - Falling Waters,GC6YBYG
40,Frog Hollow,GC3EPJP
49,Falling Waters,GC4AHVD
40,Horse Gap,GC4R94Q
1,ORGT: Falling Waters State Park,GC3AGFT
0,Winding Road 3.7 35MPH,GC47EFM
0,The Big Chicken,GC8NG0K
3,400 vs Auroria,GC2TB9F
47,The 3 Post Men,GC4XPDC
1,Very high above the Etowah water,GC3YKXT
2,Gator Gaurd,GC2XREA
0,Birthplace of NASCAR,GC2M53N
2,WC GeoTrail - Rock Hill Church & Cemetery,GC1K64Z
0,Road to Two Forks,GC3A5WK
45,WC GeoTrail - Hard Labor Creek Church & Cemetery,GC69FM5
1,Etowah Roots,GC1MTTV
42,WC GeoTrail - Orange Hill United Methodist Church,GC6WWZV
2,light island,GC68360
2,Dino Bday Surprise,GC6Q1DQ
1,Black Farms Quad Cache,GC33RKX
40,Off the Map,GC1PYWZ
23,#2,GC3EF81
42,Keeping sight,GC7VGTB
1,Key to the Cliff,GC76NX4
0,JC Heritage Trail - Chacato Revolt in 1675,GC11MVH
2,Wall of Granite,GC720KY
2,Cypress Spring,GC1E3JH
2,Winding Road #3,GC4GPAK
28,Grandmothers House We go,GC2K9PJ
1,AT Hiking Cache at Grassy Gap,GC76QX9
0,Bingo Anyone?,GC2J77H
28,Copper Cache,GC23JW8
45,In Honor of Delmar my step Dad,GC23BMH
45,"No BOO, Who",GC7JQR8
1,Welcome to Graceville,GC76QYN
49,Amongst the Short Leaf Pines,GC66AHQ
28,Florida Caverns State Park,GC7B2YZ
49,Etowah River Cache # 1,GC69FHV
40,Florida Caverns Bluff Trail,GC28ZVD
1,Oh Country Road,GC7FKPX
40,You've Been Framed,GC1M342
0,8th Looking for Gold,GC6YCP7
46,Are you Stumped ?,GCF4
40,Merrill's Marauders,GC6RZ3Z
1,In Plane View,GC7DCTP
2,Devils Kitchen,GC2NVPG
1,Sink Hole Overlook,GC7QD43
49,Hole in 2.5,GC1GYTQ
28,Callisto's Lair,GC4H6XT
40,Winding Road 1.97  Stonehenge,GC3K74N
3,Fighting at Ely Corner-The Battle of Marianna,GC49YF3
28,Gnarly Darlings take 3,GC2M58E
2,Monkey & A Bobcat,GC2NRR8
2,The old bridge crossing....,GC22FRZ
2,Might Need Forgiveness,GC1EX0M
46,Pathfinder-1,GC26DEW
0,"An Amazing man, Armstrong Purdee",GC35X68
40,Gooch Mountain Cache,GC92JDD
1,Peanut the geo pups favorite store,GC75J63
45,Entrance To The Forest,GC8Y5YT
28,It's a jungle out there.,GC3TAWY
2,WindingRoad 1.2 Rocky Mount,GC23QVN
1,Critters in the Rocks,GC4AEEZ
47,Paddle....Well maybe one more!!!!,GC2NT0Z
2,Historic Caches of Jackson County Challenge,GC72N7Y
40,Lance Creek,GC1GM07
2,You Pullin My Chain?,GC4MMGG
2,penitentiary wall,GC6YEJV
2,Moonbeams Cache,GC4Q9WC
40,Residential plunder,GC3HHJG
0,Not a pecan.,GC14QN4
45,Work for it?,GC7DEFF
45,Shangri-La Cache,GC1HQNH
40,Winding Road 1.1,GC4G84D
0,Ammo surprise.,GC394M3
40,Animals Are Friends,GC25R41
42,Prehistoric Eerie Feeling,GC50Z8T
1,More hungry trees letterbox,GC9106N
1,Jackson County Heritage Trail - Old Spanish Trail,GC4G84C
1,Batter Up,GC6PFAX
2,Not exactly a small tree,GC3548W
40,Sticks and Stones,GC1VGYC
1,Hole to where?,GC6W66A
1,Mount Gilead Historical Hide,GC91HNE
0,The Lost Colony,GC473CM
1,X Marks The Spot,GC9106Y
2,Always in Bloom,GC5E7Z5
40,Higher Power #4,GC3BQFP
40,Just another,GC4G84P
1,Foul Ball Territory,GC91AXH
45,Jackson County Heritage Trail - Calistoble,GC8XA0R
2,Montgomery Creek's Hidden Treasure(s),GC7NRMJ
2,Not Bellamy's Bridge,GC4K0P9
1,Paddle....Could there be another????,GC4G84V
8,Jaelynne's Birthday,GC66XX1
2,Almost Famous Cache,GC920ME
2,Bellamy Bridge Historical Trail,GC6JPVF
1,The Winding Road #1,GC6QX8V
23,NO TRESPASSING,GC2YX1C
42,879's Hidden Treasure,GC4GRD6
45,Cornerstone of Park Centre,GC5HKYX
42,77's Resting Place,GC4KT93
0,280 A Dead End,GC5QGBB
23,KVOM's Persimmon Gap Cache,GC3KN28
8,Rethink Possible,GC7KJ52
2,This Cache is for you....,GC597DX
40,magnolia Road,GC1ED3X
2,Winding Road #0.22,GC755CH
0,Half-million Mile Challenge,GC3H5VQ
0,"Paddle.... Put it there,Here,No there,Over here!?!",GC2G1H7
42,Mozley Crossroads,GC7BDVW
0,Hostelatrees,GC35VBJ
43,"Next left, Panama City",GC4GTG1
40,4 Paddle Drive,GC2JV3F
7,JC Heritage Trail - Mission San Nicolas,GC1EQ03
23,Paddle.... Thanks Tobee,GC4XFWJ
0,Substation View,GC6HVTA
0,X-ing Point-Since you have to get out anyways,GC11BDX
28,Back up and Turn Right,GC2MGW4
40,Industrial Camo Tree,GC1VBNG
2,Florida County Challenge,GC6R2GY
45,Brother Kilgore's Missing,GC24DVX
42,Two Egg,GC6MY77
1,Buzzard Hollow Bed & Breakfast,GC6R2JA
0,Sims Cemetery Road,GC35XB0
3,Rock the River,GC2HKQA
16,James' Cache,GC7B87M
46,Hannibal Hickory,GC1PA14
23,Grinding rails #2,GC245GV
2,Easy Stop,GC8Y0BG
1,Grinding rails #1,GC941TG
45,Winding Road 17,GC7AG2H
28,JC Heritage Trail - Raid of 1675,GC23MJF
3,On the way to work,GC1N1GM
2,JC Heritage Trail - Pensacola St. Augustine Road,GC8Z389
49,Pathfinder-2,GC1Q1CD
2,The Guard of Dry Creek,GC4VDHX
1,The Sentinel of 243,GC7APJM
4,Help! Find Me,GC1T1KT
0,Pathfinder-4,GC3FDEW
1,Zombie Pandemic Series Part I: Observation,GC7AJGE
0,Chestatee River Cache,GC63TR7
3,Old one lane pt 2,GC1RW93
0,Tools of the Trade,GC25QZ2
40,Once a single lane.,GC54A85
2,Day of an American Battle-26DEC1776-Trenton,GC6D3N8
46,Little Dry Creek Guarding,GC1EM36
42,"Washinton, Waxington, Buffington",GC7840D
28,This Old Tree,GC2JN6W
3,Day of an American Battle-17JUN1775-Bunker Hill,GC1N1GG
2,Nature is Calling,GC76RKZ
28,Day of an American Battle-6APR1862-Shiloh,GC3Q805
2,#heckifiknow,GC8YGF8
49,Day of an American Battle-17SEP1862-Antietam,GC14QVN
0,Look out below!!!,GC49K1F
42,Day of an American Battle-30JAN1968-Tet Offensive,GCN1M4
0,The Claw,GC13P06
16,Yahoola Creek's Hidden Treasure,GC7B73D
0,PL9 Seminole State Park,GCTT98
46,Day of an American Battle-21JUL1861-First Bull Run,GC2358Z
3,Woody Kraken,GC4XYXF
3,Day of an American Battle-17SEP1944-Market Garden,GC4XYY1
2,"Peek-a-boo, I tree you!",GC22V33
2,Day of an American Battle-27NOV1950-Chosin Reserv.,GC36DCY
3,Put that in your pipe and float it.,GC4XYY8
0,Day of an American Battle-8JAN1815-New Orleans,GCXD0D
0,A Crooked Cache,GC3PX4Z
0,Day of an American Battle-1JUL1898-San Juan Hill,GC1ZEBB
40,Flutter by,GC37ZKF
2,Charlies Sudoku Challenge #3,GC963Q6
28,The Fungus Among Us,GC26TE4
0,Mother's Day Flowers,GC3JGQ4
46,Ten Mile Still Landing,GC3HQQH
40,Day of an American Battle-19SEP1777-Saratoga,GC2GBGA
2,On The Road To Recovery II,GC6VW9W
42,Pleasant Hill Multi,GC16J9J
3,Take me out to the ball game.,GC4XYYB
0,This Is Not NASCAR #2,GC4342F
0,Lake Seminole and Jim Woodruff Dam,GC18W2P
3,Day of an American Battle-1APR1945-Okinawa,GC4XYYG
40,Mosquito Creek,GC88203
42,Day of an American Battle-10MAY1775-Ft Ticondergo,GC8RK7T
0,A peachy view,GC18W2T
46,Pit & Pendulum,GCHD76
4, Jackson County Heritage Trail- Mission San Carlos,GC1VADD
42,Long Mountain Watering Hole,GC3V76Q
40,Ant Hill,GC1AAWF
3,Day of an American Battle-28JUL1914-First Atlantic,GC4XYZH
46,Jantzen's Micro #1,GC44X58
2,Higher Power # 3,GC7GGRY
45,Douglas lakeview,GC41QMY
0,Mountain With A View,GC35EFR
28,Tyler's Parking  Cache,GC4815P
0,"Go TO""WARD"" cache",GC450Y6
3,Bainbridge Crossing Nano,GC4XYZR
2,Yahoola Guard,GC44C1G
3,Willis Park Cache,GC4XYZX
28,Day of an American Battle-20OCT1944-Philippines,GC3RBHQ
40,"Dr. Griffin, I presume...",GC6H8MB
0,Day of an American Battle-12APR1861-Sumter,GC10DBB
2,Between The Parks,GC10B6J
28,The Great White Way,GC3WGYM
40,Lock Box Cache,GC8W7Q9
3,Hot Days  Cool Waters,GC4XZ08
